date,supplier_id,supplier_name,region,product_category,lead_time_days,lead_time_std_days,reliability_score,geopolitical_risk_index,port_congestion_index,weather_risk_index,weather_risk_level,commodity_price_index,price_swing_pct,days_since_last_disruption,average_cost_per_unit,annual_volume_units,single_source,reliability_risk,lead_time_risk,lead_time_variability,geopolitical_risk,weather_risk,price_volatility,disruption_recency,composite_index,disrupted,target_disruption_7d,label_valid
2026-06-02,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,60.2,43.6,50.3,medium,99.68,0.0,999,29.27,7317,0,0.102,0.3625,0.7692,0.5522,0.503,0.0,0.0,30.3389,0,0,True
2026-06-03,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,65.3,55.9,41.6,medium,99.41,0.0,999,29.27,7317,0,0.102,0.3625,0.7692,0.6248,0.416,0.0,0.0,30.4277,0,0,True
2026-06-04,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,63.4,60.1,28.0,low,99.73,0.0,999,29.27,7317,0,0.102,0.3625,0.7692,0.6241,0.28,0.0,0.0,28.5111,0,0,True
2026-06-05,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,63.1,60.2,34.4,low,99.85,0.5,999,29.27,7317,0,0.102,0.3625,0.7692,0.6223,0.344,0.02,0.0,29.6147,0,0,True
2026-06-06,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,61.4,57.1,31.1,low,100.15,0.74,999,29.27,7317,0,0.102,0.3625,0.7692,0.6011,0.311,0.0296,0.0,28.8863,0,0,True
2026-06-07,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,61.5,54.7,37.0,low,100.15,0.74,999,29.27,7317,0,0.102,0.3625,0.7692,0.5946,0.37,0.0296,0.0,29.5953,0,0,True
2026-06-08,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,58.7,43.5,27.5,low,100.38,0.97,999,29.27,7317,0,0.102,0.3625,0.7692,0.5414,0.275,0.0388,0.0,27.4181,0,0,True
2026-06-09,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,64.0,46.6,28.0,low,100.19,0.97,999,29.27,7317,0,0.102,0.3625,0.7692,0.5878,0.28,0.0388,0.0,28.3233,0,0,True
2026-06-10,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,59.4,52.3,36.9,low,101.21,1.8,999,29.27,7317,0,0.102,0.3625,0.7692,0.5727,0.369,0.072,0.0,29.6959,0,0,True
2026-06-11,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,63.1,44.4,45.6,medium,100.49,1.8,999,29.27,7317,0,0.102,0.3625,0.7692,0.5749,0.456,0.072,0.0,30.9535,0,0,True
2026-06-12,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.8,42.5,52.5,medium,101.07,1.8,999,29.27,7317,0,0.102,0.3625,0.7692,0.5321,0.525,0.072,0.0,31.1491,0,0,True
2026-06-13,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,56.0,38.3,41.7,medium,101.7,2.28,999,29.27,7317,0,0.102,0.3625,0.7692,0.5069,0.417,0.0912,0.0,29.4139,0,0,True
2026-06-14,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,49.7,35.7,53.7,medium,101.31,2.28,999,29.27,7317,0,0.102,0.3625,0.7692,0.455,0.537,0.0912,0.0,30.1597,0,0,True
2026-06-15,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,51.6,38.9,47.3,medium,102.33,2.91,999,29.27,7317,0,0.102,0.3625,0.7692,0.4779,0.473,0.1164,0.0,29.9783,0,0,True
2026-06-16,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.9,30.3,55.9,medium,102.79,3.36,999,29.27,7317,0,0.102,0.3625,0.7692,0.4962,0.559,0.1344,0.0,31.7277,0,0,True
2026-06-17,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,56.1,37.3,56.3,medium,103.23,3.79,999,29.27,7317,0,0.102,0.3625,0.7692,0.5046,0.563,0.1516,0.0,32.1413,0,0,True
2026-06-18,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.9,43.9,44.0,medium,103.25,3.8,999,29.27,7317,0,0.102,0.3625,0.7692,0.509,0.44,0.152,0.0,30.5033,0,1,True
2026-06-19,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,47.8,44.2,44.6,medium,103.15,3.8,999,29.27,7317,0,0.102,0.3625,0.7692,0.4672,0.446,0.152,0.0,29.8349,0,1,True
2026-06-20,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,46.7,32.8,51.3,medium,103.05,3.8,999,29.27,7317,0,0.102,0.3625,0.7692,0.4253,0.513,0.152,0.0,30.0187,0,1,True
2026-06-21,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,39.4,30.9,58.7,medium,103.23,3.79,999,29.27,7317,0,0.102,0.3625,0.7692,0.3685,0.587,0.1516,0.0,30.0275,0,1,True
2026-06-22,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,36.3,41.0,57.2,medium,103.87,4.4,999,29.27,7317,0,0.102,0.3625,0.7692,0.3771,0.572,0.176,0.0,30.2651,0,1,True
2026-06-23,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,39.1,28.5,71.6,high,103.96,4.48,999,29.27,7317,0,0.102,0.3625,0.7692,0.3592,0.716,0.1792,0.0,31.9973,0,1,True
2026-06-24,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,46.7,30.6,77.5,high,103.54,4.48,999,29.27,7317,0,0.102,0.3625,0.7692,0.4187,0.775,0.1792,0.0,33.8943,0,1,True
2026-06-25,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,60.2,28.0,70.3,high,103.92,4.48,999,29.27,7317,0,0.102,0.3625,0.7692,0.5054,0.703,0.1792,0.0,34.4469,1,0,True
2026-06-26,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,55.6,36.3,74.1,high,104.34,4.84,1,29.27,7317,0,0.102,0.3625,0.7692,0.4981,0.741,0.1936,0.9672,50.4958,0,0,True
2026-06-27,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,61.3,35.6,88.0,high,104.64,5.13,2,29.27,7317,0,0.102,0.3625,0.7692,0.5359,0.88,0.2052,0.9355,52.754,0,0,True
2026-06-28,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,60.4,40.6,98.7,high,104.98,5.46,3,29.27,7317,0,0.102,0.3625,0.7692,0.5446,0.987,0.2184,0.9048,54.0763,0,0,True
2026-06-29,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.9,45.8,77.1,high,104.86,5.46,4,29.27,7317,0,0.102,0.3625,0.7692,0.5427,0.771,0.2184,0.8752,50.5435,0,0,True
2026-06-30,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,58.4,56.8,63.8,medium,104.43,5.45,5,29.27,7317,0,0.102,0.3625,0.7692,0.5792,0.638,0.218,0.8465,48.8746,0,0,True
2026-07-01,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.2,55.5,76.1,high,104.03,5.44,6,29.27,7317,0,0.102,0.3625,0.7692,0.5669,0.761,0.2176,0.8187,49.9264,0,0,True
2026-07-02,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,56.3,57.4,61.8,medium,103.28,5.44,7,29.27,7317,0,0.102,0.3625,0.7692,0.5663,0.618,0.2176,0.7919,47.4841,0,0,True
2026-07-03,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.1,49.2,48.6,medium,103.39,5.12,8,29.27,7317,0,0.102,0.3625,0.7692,0.5193,0.486,0.2048,0.7659,44.2212,0,0,True
2026-07-04,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,45.7,56.3,46.4,medium,103.35,5.0,9,29.27,7317,0,0.102,0.3625,0.7692,0.4888,0.464,0.2,0.7408,42.9048,0,0,True
2026-07-05,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,38.8,52.1,53.2,medium,103.15,4.7,10,29.27,7317,0,0.102,0.3625,0.7692,0.4279,0.532,0.188,0.7165,42.228,0,0,True
2026-07-06,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,43.2,49.6,53.5,medium,101.79,4.7,11,29.27,7317,0,0.102,0.3625,0.7692,0.4512,0.535,0.188,0.693,42.3136,0,0,True
2026-07-07,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,42.6,50.3,48.6,medium,101.22,4.66,12,29.27,7317,0,0.102,0.3625,0.7692,0.4491,0.486,0.1864,0.6703,41.207,0,0,True
2026-07-08,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,40.6,42.8,44.7,medium,101.74,4.65,13,29.27,7317,0,0.102,0.3625,0.7692,0.4126,0.447,0.186,0.6483,39.6476,0,0,True
2026-07-09,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,41.8,45.8,41.4,medium,101.43,4.36,14,29.27,7317,0,0.102,0.3625,0.7692,0.43,0.414,0.1744,0.6271,39.0195,0,0,True
2026-07-10,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,46.5,52.3,37.4,low,101.6,4.36,15,29.27,7317,0,0.102,0.3625,0.7692,0.4824,0.374,0.1744,0.6065,39.0738,0,0,True
2026-07-11,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,47.6,54.2,63.7,medium,100.96,3.9,16,29.27,7317,0,0.102,0.3625,0.7692,0.4958,0.637,0.156,0.5866,42.458,0,0,True
2026-07-12,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,44.5,46.0,65.0,high,101.62,3.9,17,29.27,7317,0,0.102,0.3625,0.7692,0.4495,0.65,0.156,0.5674,41.4989,0,0,True
2026-07-13,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.8,46.7,71.5,high,101.55,3.9,18,29.27,7317,0,0.102,0.3625,0.7692,0.4957,0.715,0.156,0.5488,42.9429,0,0,True
2026-07-14,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.9,51.8,63.6,medium,101.69,3.9,19,29.27,7317,0,0.102,0.3625,0.7692,0.5607,0.636,0.156,0.5308,42.719,0,0,True
2026-07-15,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,58.8,42.4,60.5,medium,102.75,3.9,20,29.27,7317,0,0.102,0.3625,0.7692,0.5388,0.605,0.156,0.5134,41.6124,0,0,True
2026-07-16,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,61.8,38.6,53.2,medium,103.45,3.9,21,29.27,7317,0,0.102,0.3625,0.7692,0.5484,0.532,0.156,0.4966,40.4939,0,0,True
2026-07-17,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,65.6,45.7,29.9,low,103.31,3.9,22,29.27,7317,0,0.102,0.3625,0.7692,0.5963,0.299,0.156,0.4803,37.8336,0,0,True
2026-07-18,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,68.3,48.5,24.1,low,103.04,3.9,23,29.27,7317,0,0.102,0.3625,0.7692,0.6236,0.241,0.156,0.4646,37.2611,0,0,True
2026-07-19,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,68.2,51.7,15.8,low,102.89,3.9,24,29.27,7317,0,0.102,0.3625,0.7692,0.6325,0.158,0.156,0.4493,36.0156,0,0,True
2026-07-20,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,68.0,62.0,30.6,low,103.12,3.9,25,29.27,7317,0,0.102,0.3625,0.7692,0.662,0.306,0.156,0.4346,38.3829,0,0,True
2026-07-21,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,67.5,63.4,32.7,low,103.07,3.9,26,29.27,7317,0,0.102,0.3625,0.7692,0.6627,0.327,0.156,0.4204,38.4615,0,0,True
2026-07-22,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,59.3,65.6,57.5,medium,102.89,3.9,27,29.27,7317,0,0.102,0.3625,0.7692,0.6119,0.575,0.156,0.4066,40.7986,0,0,True
2026-07-23,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,61.0,78.3,63.5,medium,103.56,3.9,28,29.27,7317,0,0.102,0.3625,0.7692,0.6619,0.635,0.156,0.3932,42.3254,0,0,True
2026-07-24,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,52.6,73.7,80.4,high,103.51,3.9,29,29.27,7317,0,0.102,0.3625,0.7692,0.5893,0.804,0.156,0.3803,43.1783,0,0,True
2026-07-25,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,48.1,66.7,84.8,high,104.57,3.9,30,29.27,7317,0,0.102,0.3625,0.7692,0.5368,0.848,0.156,0.3679,42.6498,0,0,True
2026-07-26,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,54.3,67.2,91.7,high,104.61,3.9,31,29.27,7317,0,0.102,0.3625,0.7692,0.5817,0.917,0.156,0.3558,44.231,0,0,True
2026-07-27,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.3,67.7,56.1,medium,105.43,4.34,32,29.27,7317,0,0.102,0.3625,0.7692,0.6042,0.561,0.1736,0.3442,39.6766,0,0,True
2026-07-28,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,63.0,63.0,61.4,medium,105.59,4.49,33,29.27,7317,0,0.102,0.3625,0.7692,0.63,0.614,0.1796,0.3329,40.7744,0,0,True
2026-07-29,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,59.4,56.3,67.3,high,106.03,4.92,34,29.27,7317,0,0.102,0.3625,0.7692,0.5847,0.673,0.1968,0.322,40.8168,0,0,True
2026-07-30,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,52.3,68.3,59.6,medium,105.7,4.92,35,29.27,7317,0,0.102,0.3625,0.7692,0.571,0.596,0.1968,0.3114,39.3234,0,0,True
2026-07-31,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.5,68.0,64.4,medium,105.31,4.91,36,29.27,7317,0,0.102,0.3625,0.7692,0.5575,0.644,0.1964,0.3012,39.5842,0,0,True
2026-08-01,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.6,62.2,68.1,high,105.52,4.91,37,29.27,7317,0,0.102,0.3625,0.7692,0.5408,0.681,0.1964,0.2913,39.6436,0,0,True
2026-08-02,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.6,66.0,60.5,medium,105.97,4.91,38,29.27,7317,0,0.102,0.3625,0.7692,0.5522,0.605,0.1964,0.2818,38.632,0,0,True
2026-08-03,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,55.6,63.7,49.4,medium,105.99,4.9,39,29.27,7317,0,0.102,0.3625,0.7692,0.5803,0.494,0.196,0.2725,37.4312,0,0,True
2026-08-04,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,52.7,61.1,40.6,medium,105.4,4.9,40,29.27,7317,0,0.102,0.3625,0.7692,0.5522,0.406,0.196,0.2636,35.5505,0,0,True
2026-08-05,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.7,63.1,45.8,medium,104.78,4.89,41,29.27,7317,0,0.102,0.3625,0.7692,0.5652,0.458,0.1956,0.255,36.3694,0,0,True
2026-08-06,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,48.1,55.1,51.9,medium,104.12,4.89,42,29.27,7317,0,0.102,0.3625,0.7692,0.502,0.519,0.1956,0.2466,35.9521,0,0,True
2026-08-07,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.3,57.0,46.0,medium,103.31,4.89,43,29.27,7317,0,0.102,0.3625,0.7692,0.5231,0.46,0.1956,0.2385,35.3765,0,0,True
2026-08-08,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,49.9,66.7,49.3,medium,103.36,4.88,44,29.27,7317,0,0.102,0.3625,0.7692,0.5494,0.493,0.1952,0.2307,36.182,0,0,True
2026-08-09,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,46.1,67.4,56.7,medium,103.88,4.88,45,29.27,7317,0,0.102,0.3625,0.7692,0.5249,0.567,0.1952,0.2231,36.656,0,0,True
2026-08-10,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,45.3,63.6,62.8,medium,103.87,4.31,46,29.27,7317,0,0.102,0.3625,0.7692,0.5079,0.628,0.1724,0.2158,36.8133,0,0,True
2026-08-11,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,44.8,59.6,76.0,high,102.83,4.31,47,29.27,7317,0,0.102,0.3625,0.7692,0.4924,0.76,0.1724,0.2087,38.2691,0,0,True
2026-08-12,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,44.0,56.8,83.3,high,102.75,4.17,48,29.27,7317,0,0.102,0.3625,0.7692,0.4784,0.833,0.1668,0.2019,38.8625,0,0,True
2026-08-13,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.0,55.2,67.7,high,102.67,3.23,49,29.27,7317,0,0.102,0.3625,0.7692,0.5366,0.677,0.1292,0.1953,37.1689,0,0,True
2026-08-14,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,51.8,53.2,80.9,high,103.63,3.23,50,29.27,7317,0,0.102,0.3625,0.7692,0.5222,0.809,0.1292,0.1889,38.6553,0,0,True
2026-08-15,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.1,58.3,70.2,high,102.97,3.23,51,29.27,7317,0,0.102,0.3625,0.7692,0.5256,0.702,0.1292,0.1827,37.1194,0,0,True
2026-08-16,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,39.8,48.6,76.8,high,102.79,3.23,52,29.27,7317,0,0.102,0.3625,0.7692,0.4244,0.768,0.1292,0.1767,36.126,0,0,True
2026-08-17,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,36.8,54.1,72.8,high,103.57,3.23,53,29.27,7317,0,0.102,0.3625,0.7692,0.4199,0.728,0.1292,0.1709,35.3923,0,0,True
2026-08-18,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,37.2,52.3,65.3,high,103.78,3.23,54,29.27,7317,0,0.102,0.3625,0.7692,0.4173,0.653,0.1292,0.1653,34.2059,0,0,True
2026-08-19,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,35.6,54.7,46.7,medium,104.03,3.23,55,29.27,7317,0,0.102,0.3625,0.7692,0.4133,0.467,0.1292,0.1599,31.4432,0,0,True
2026-08-20,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,44.0,48.8,47.9,medium,104.09,3.22,56,29.27,7317,0,0.102,0.3625,0.7692,0.4544,0.479,0.1288,0.1546,32.2623,0,0,True
2026-08-21,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,43.8,56.7,36.0,low,104.24,3.22,57,29.27,7317,0,0.102,0.3625,0.7692,0.4767,0.36,0.1288,0.1496,30.9166,0,0,True
2026-08-22,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.6,63.0,50.5,medium,104.6,3.22,58,29.27,7317,0,0.102,0.3625,0.7692,0.5432,0.505,0.1288,0.1447,34.0652,0,0,True
2026-08-23,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.5,66.9,66.4,high,104.22,3.22,59,29.27,7317,0,0.102,0.3625,0.7692,0.5542,0.664,0.1288,0.1399,36.4133,0,0,True
2026-08-24,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,50.3,57.1,56.9,medium,104.63,3.22,60,29.27,7317,0,0.102,0.3625,0.7692,0.5234,0.569,0.1288,0.1353,34.4555,0,0,True
2026-08-25,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,49.5,61.2,60.0,medium,104.0,3.22,61,29.27,7317,0,0.102,0.3625,0.7692,0.5301,0.6,0.1288,0.1309,34.9391,0,0,True
2026-08-26,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,49.3,62.4,52.8,medium,104.15,3.22,62,29.27,7317,0,0.102,0.3625,0.7692,0.5323,0.528,0.1288,0.1266,33.902,0,0,True
2026-08-27,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.3,52.8,48.3,medium,104.23,3.22,63,29.27,7317,0,0.102,0.3625,0.7692,0.5595,0.483,0.1288,0.1225,33.6952,0,0,True
2026-08-28,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,44.9,53.0,57.9,medium,103.95,3.19,64,29.27,7317,0,0.102,0.3625,0.7692,0.4733,0.579,0.1276,0.1184,33.409,0,0,True
2026-08-29,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,35.8,55.2,57.5,medium,103.94,3.19,65,29.27,7317,0,0.102,0.3625,0.7692,0.4162,0.575,0.1276,0.1146,32.263,0,0,True
2026-08-30,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,35.1,58.1,73.8,high,103.65,3.19,66,29.27,7317,0,0.102,0.3625,0.7692,0.42,0.738,0.1276,0.1108,34.5534,0,0,True
2026-08-31,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,37.1,58.6,65.4,high,103.16,3.19,67,29.27,7317,0,0.102,0.3625,0.7692,0.4355,0.654,0.1276,0.1072,33.5982,0,0,True
2026-09-01,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,42.0,59.6,72.8,high,103.0,3.2,68,29.27,7317,0,0.102,0.3625,0.7692,0.4728,0.728,0.128,0.1037,35.2542,0,0,True
2026-09-02,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,45.1,66.7,70.0,high,102.49,2.81,69,29.27,7317,0,0.102,0.3625,0.7692,0.5158,0.7,0.1124,0.1003,35.3946,0,0,True
2026-09-03,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,43.8,71.4,74.4,high,102.64,2.21,70,29.27,7317,0,0.102,0.3625,0.7692,0.5208,0.744,0.0884,0.097,35.7601,0,0,True
2026-09-04,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,49.2,53.8,66.1,high,102.11,2.43,71,29.27,7317,0,0.102,0.3625,0.7692,0.5058,0.661,0.0972,0.0938,34.3828,0,0,True
2026-09-05,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.9,52.3,63.6,medium,102.44,2.43,72,29.27,7317,0,0.102,0.3625,0.7692,0.5342,0.636,0.0972,0.0907,34.4948,0,0,True
2026-09-06,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.9,51.9,61.2,medium,101.89,2.65,73,29.27,7317,0,0.102,0.3625,0.7692,0.533,0.612,0.106,0.0877,34.1952,0,0,True
2026-09-07,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.6,43.1,52.6,medium,101.63,2.9,74,29.27,7317,0,0.102,0.3625,0.7692,0.5325,0.526,0.116,0.0849,33.0562,0,0,True
2026-09-08,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,57.4,45.4,60.1,medium,101.35,3.17,75,29.27,7317,0,0.102,0.3625,0.7692,0.538,0.601,0.1268,0.0821,34.2903,0,0,True
2026-09-09,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,53.4,53.4,65.6,high,101.96,3.18,76,29.27,7317,0,0.102,0.3625,0.7692,0.534,0.656,0.1272,0.0794,34.95,0,0,True
2026-09-10,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,55.9,47.9,69.2,high,102.11,3.18,77,29.27,7317,0,0.102,0.3625,0.7692,0.535,0.692,0.1272,0.0768,35.4304,0,0,True
2026-09-11,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,55.2,50.7,80.6,high,102.01,3.18,78,29.27,7317,0,0.102,0.3625,0.7692,0.5385,0.806,0.1272,0.0743,37.0491,0,0,True
2026-09-12,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,54.1,46.6,88.4,high,102.24,3.18,79,29.27,7317,0,0.102,0.3625,0.7692,0.5185,0.884,0.1272,0.0718,37.7421,0,0,True
2026-09-13,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,60.2,44.3,77.3,high,101.27,3.26,80,29.27,7317,0,0.102,0.3625,0.7692,0.5543,0.773,0.1304,0.0695,36.8332,0,0,True
2026-09-14,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,46.7,53.7,75.9,high,101.25,3.28,81,29.27,7317,0,0.102,0.3625,0.7692,0.488,0.759,0.1312,0.0672,35.417,0,0,True
2026-09-15,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,40.2,51.0,65.7,high,102.17,3.28,82,29.27,7317,0,0.102,0.3625,0.7692,0.4344,0.657,0.1312,0.065,32.9889,0,0,True
2026-09-16,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,35.8,54.1,64.0,medium,102.23,3.28,83,29.27,7317,0,0.102,0.3625,0.7692,0.4129,0.64,0.1312,0.0629,32.3298,0,0,True
2026-09-17,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,35.9,44.3,56.9,medium,102.26,3.28,84,29.27,7317,0,0.102,0.3625,0.7692,0.3842,0.569,0.1312,0.0608,30.7863,0,0,False
2026-09-18,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,36.5,55.7,72.2,high,102.51,3.29,85,29.27,7317,0,0.102,0.3625,0.7692,0.4226,0.722,0.1316,0.0588,33.5924,0,0,False
2026-09-19,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,31.1,58.8,72.0,high,102.92,3.29,86,29.27,7317,0,0.102,0.3625,0.7692,0.3941,0.72,0.1316,0.0569,33.0205,0,0,False
2026-09-20,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,28.9,57.3,66.5,high,102.01,3.29,87,29.27,7317,0,0.102,0.3625,0.7692,0.3742,0.665,0.1316,0.055,31.8625,0,0,False
2026-09-21,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,27.7,60.0,75.4,high,101.24,3.3,88,29.27,7317,0,0.102,0.3625,0.7692,0.3739,0.754,0.132,0.0532,33.079,0,0,False
2026-09-22,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,42.4,51.8,51.0,medium,101.33,3.31,89,29.27,7317,0,0.102,0.3625,0.7692,0.4522,0.51,0.1324,0.0515,31.0493,0,0,False
2026-09-23,SUP_002,QuickShip Ltd,South Asia,Packaging,39,15.0,0.898,51.8,58.5,34.1,low,101.0,3.15,90,29.27,7317,0,0.102,0.3625,0.7692,0.5381,0.341,0.126,0.0498,30.1257,0,0,False
2026-06-01,SUP_003,GlobalLogistics Inc,Southeast Asia,Machinery,68,14.6,0.949,49.8,48.4,64.0,medium,99.45,0.0,999,298.43,79772,1,0.051,0.725,0.4294,0.4938,0.64,0.0,0.0,30.4125,0,1,True
